user_id,age,country,subscription_tier,monthly_spend,last_login_date,satisfaction_score,feedback_text,churned,latitude,longitude,static_column
user_197,41,USA,Free,69.86932046881121,2023-01-23 12:09:06,5,I will definitely renew my subscription.,0,44.29055753633409,-102.92686125608988,constant_value
user_198,35,USA,Free,46.42658604846687,2023-07-11 16:13:44,4,The new feature is fantastic!,0,33.325824267488564,-99.15684017962032,constant_value
user_199,33,USA,Free,17.66350989599318,2023-03-31 11:13:58,1,Had some issues with payment processing.,0,41.24676835308566,-75.85879450502419,constant_value
user_200,40,Canada,Free,31.199515329292783,2023-06-11 20:21:12,1,"Amazing service, loved it!",0,32.978945366620124,-115.0613631217656,constant_value
user_201,34,USA,Free,27.911094917516102,2023-06-08 19:42:10,2,Could be better.,0,34.0946977205525,-91.12681233621117,constant_value
user_202,43,USA,Free,48.301906245143,2023-12-04 02:59:12,4,The UI is a bit confusing.,0,33.871219352352064,-120.20346745230265,constant_value
user_203,36,USA,Free,84.71949239731842,2023-02-26 05:17:10,3,Best product in the market.,0,27.625245387851166,-105.80902040079631,constant_value
user_204,31,USA,Premium,31.580847667265274,2023-06-24 13:11:00,2,I found a bug on the checkout page.,0,45.41765486320773,-100.78857545904086,constant_value
user_205,48,UK,Premium,43.12447854151563,2023-06-02 17:41:39,3,Customer support was very helpful.,0,39.054622631983804,-104.38624497651634,constant_value
user_206,25,UK,Premium,32.469725060611474,2023-10-17 21:43:20,1,It's okay for the price.,1,27.92493574405381,-74.43116854945335,constant_value
user_207,26,USA,Premium,59.42511848032782,2023-08-02 19:21:41,3,I will definitely renew my subscription.,1,36.24086645645658,-116.3144984006758,constant_value
user_208,39,USA,Premium,49.71181701735101,2023-02-03 00:02:10,1,The new feature is fantastic!,0,49.382462518068266,-70.57711134328798,constant_value
user_209,34,USA,Free,49.27805642042172,2023-01-20 01:04:21,5,Had some issues with payment processing.,0,48.24060374619166,-122.90635981214353,constant_value
user_210,13,USA,Free,63.947071478506835,2023-02-10 20:15:13,1,"Amazing service, loved it!",0,37.25802619004608,-122.68233098755667,constant_value
user_211,30,USA,Free,62.80131815241924,2023-01-13 12:08:01,4,Could be better.,1,27.022518730004077,-73.26071160564254,constant_value
user_212,17,USA,Free,89.21300793066905,2023-02-16 16:42:24,5,The UI is a bit confusing.,1,32.939457923094615,-88.17231485044022,constant_value
user_213,41,USA,Basic,69.16294728981406,2023-02-11 22:52:12,2,Best product in the market.,1,45.06066515525875,-95.71813646957142,constant_value
user_214,35,USA,Premium,53.61764480935796,2023-11-21 06:32:19,2,I found a bug on the checkout page.,0,46.06667238426404,-80.55012716915573,constant_value
user_215,44,Canada,Premium,60.778214324883436,2023-12-17 14:00:48,5,Customer support was very helpful.,1,38.670417377836976,-77.83302376490164,constant_value
user_216,39,USA,Free,55.56296535434887,2023-03-17 03:22:32,1,It's okay for the price.,0,47.68546153324058,-124.65016611546807,constant_value
user_217,47,USA,Basic,44.496147351330876,2023-10-17 20:55:49,4,I will definitely renew my subscription.,0,40.63434232961488,-70.51533829035866,constant_value
user_218,34,USA,Premium,48.33765393067253,2023-10-09 14:46:04,5,The new feature is fantastic!,0,28.384613343733818,-97.89414761541535,constant_value
user_219,28,USA,Premium,69.84527827166305,2023-07-22 09:07:06,3,Had some issues with payment processing.,0,44.12156660322084,-88.79854037058917,constant_value
user_220,35,Australia,Free,25.793963143067362,2023-10-24 02:38:25,4,"Amazing service, loved it!",0,35.024494656680055,-112.25366241806093,constant_value
user_221,41,UK,Basic,59.42772741550707,2023-03-04 06:32:55,5,Could be better.,0,39.16858735601339,-120.02017279048269,constant_value
user_222,31,USA,Free,50.713502539687994,2023-09-23 21:08:12,1,The UI is a bit confusing.,0,29.136477264435115,-91.37701703635706,constant_value
user_223,31,UK,Free,103.75527587529628,2023-11-17 02:59:37,3,Best product in the market.,0,35.56493155714731,-120.86069236507541,constant_value
user_224,35,USA,Free,47.556449340028664,2023-10-26 18:23:19,2,I found a bug on the checkout page.,0,29.014997759959858,-70.20923982956033,constant_value
user_225,36,USA,Premium,54.94299225463744,2023-08-07 17:30:38,2,Customer support was very helpful.,0,35.95330173772952,-75.86420527808286,constant_value
user_226,31,UK,Premium,53.131559635182924,2023-11-07 22:46:27,1,It's okay for the price.,0,35.88437480038701,-116.59603499749325,constant_value
user_227,22,UK,Basic,99.69436727188658,2023-07-27 19:38:45,4,I will definitely renew my subscription.,0,46.262371026775725,-76.26547085908936,constant_value
user_228,33,USA,Premium,65.20606700111873,2023-06-12 06:27:52,1,The new feature is fantastic!,0,40.418006875874674,-124.58823494806195,constant_value
user_229,25,Australia,Premium,23.60178447754788,2023-12-07 05:58:54,3,Had some issues with payment processing.,0,37.15315768865029,-93.54249449300501,constant_value
user_230,30,UK,Basic,46.57255459026028,2023-12-15 12:19:32,1,"Amazing service, loved it!",1,37.11579142172856,-81.75851190374274,constant_value
user_231,45,Australia,Free,74.7987601201075,2023-03-11 05:17:12,5,Could be better.,0,35.54013233836547,-86.58749232153167,constant_value
user_232,38,USA,Free,19.609454032362894,2023-08-06 14:40:06,5,The UI is a bit confusing.,0,35.29577151040417,-104.79615786563754,constant_value
user_233,37,Canada,Premium,67.9934881460331,2023-06-09 10:42:13,4,Best product in the market.,1,26.137358623032807,-100.27900523874597,constant_value
user_234,37,Canada,Free,41.37410221605178,2023-12-09 05:35:02,4,I found a bug on the checkout page.,0,26.443821270188614,-77.51369708159015,constant_value
user_235,41,USA,Free,36.13095291910291,2023-11-06 07:21:01,1,Customer support was very helpful.,1,26.886241508783637,-71.21511240781328,constant_value
user_236,27,USA,Premium,72.11129823033582,2023-03-01 13:42:36,2,It's okay for the price.,0,47.229507044268686,-69.80540989415464,constant_value
user_237,22,USA,Free,85.12625622096849,2023-07-06 21:01:55,2,I will definitely renew my subscription.,1,29.84203871176759,-97.15367822368614,constant_value
user_238,45,USA,Free,61.52806661962741,2023-08-29 15:46:07,3,The new feature is fantastic!,0,32.28510553926668,-104.35820187764655,constant_value
user_239,51,USA,Premium,83.84664438274983,2023-08-30 09:20:24,2,Had some issues with payment processing.,0,48.71745324285188,-115.60771084947814,constant_value
user_240,43,Canada,Premium,42.26630754224751,2023-02-28 12:42:43,2,"Amazing service, loved it!",0,38.96409834278911,-92.66372690311334,constant_value
user_241,41,USA,Free,35.40135302890645,2023-04-21 19:12:48,5,Could be better.,0,25.865377472923306,-117.3866658779848,constant_value
user_242,13,USA,Basic,74.6342915744038,2023-11-03 13:57:40,5,The UI is a bit confusing.,0,49.99830015581444,-113.17084704355993,constant_value
user_243,39,UK,Premium,76.08608105548853,2023-07-13 17:22:52,4,Best product in the market.,0,27.007714982745508,-103.90840441231728,constant_value
user_244,40,Australia,Premium,49.00181734666608,2023-03-06 09:54:25,4,I found a bug on the checkout page.,0,28.151191772551577,-72.99494443884232,constant_value
user_245,28,UK,Free,68.30429835450963,2023-08-12 09:49:28,4,Customer support was very helpful.,0,32.41334521127495,-67.92936145257521,constant_value
user_246,27,UK,Premium,7.749525969495529,2023-08-12 07:51:18,4,It's okay for the price.,0,30.691515933262554,-122.65018042076058,constant_value
user_247,41,Canada,Premium,48.792689037345816,2023-03-21 13:31:27,2,I will definitely renew my subscription.,1,49.8166251406431,-85.27575923918954,constant_value
user_248,51,Canada,Free,21.545164599278223,2023-12-06 01:34:13,2,The new feature is fantastic!,0,39.28552341769288,-89.56790983226848,constant_value
user_249,22,Canada,Premium,66.60189410101755,2023-09-09 11:52:22,2,Had some issues with payment processing.,0,26.856954251466224,-108.39691923256042,constant_value
user_250,35,USA,Free,69.17447313462439,2023-05-01 14:25:48,2,"Amazing service, loved it!",0,42.25210098128018,-80.3236089817602,constant_value
user_251,33,USA,Premium,39.65362510461655,2023-01-24 23:40:20,4,Could be better.,0,38.27903102603541,-79.10109756696014,constant_value
user_252,43,USA,Basic,14.616748465217583,2023-07-18 05:07:41,4,The UI is a bit confusing.,0,43.69567207124941,-120.63344456003534,constant_value
user_253,37,UK,Free,82.70639350931108,2023-12-07 14:05:48,4,Best product in the market.,0,40.30028187393321,-74.33237482275928,constant_value
user_254,44,USA,Free,76.73603160805507,2023-04-09 10:55:57,5,I found a bug on the checkout page.,0,39.3116884935619,-89.57906397972896,constant_value
user_255,18,USA,Free,76.49252236958485,2023-02-20 09:40:46,3,Customer support was very helpful.,0,46.31848520566636,-92.75042710388426,constant_value
user_256,32,USA,Premium,85.38880768101254,2023-05-04 19:37:20,5,It's okay for the price.,0,42.91925856467145,-90.93154059891855,constant_value
user_257,35,Australia,Free,49.531654331594794,2023-10-20 21:50:39,5,I will definitely renew my subscription.,1,27.485289497959954,-123.65808332093464,constant_value
user_258,7,Australia,Premium,58.241056551609105,2023-12-28 08:59:40,4,The new feature is fantastic!,0,39.77405975227665,-114.16871195539825,constant_value
user_259,30,USA,Premium,19.938108546794698,2023-11-27 22:11:01,1,Had some issues with payment processing.,1,48.285469454923586,-98.30824171341413,constant_value
user_260,38,Canada,Premium,12.724324290294758,2023-04-18 20:06:58,3,"Amazing service, loved it!",0,44.0554630249649,-68.28688292967459,constant_value
user_261,20,Canada,Free,40.01113909064821,2023-10-16 14:00:04,5,Could be better.,1,39.4946327377501,-76.9401227430368,constant_value
user_262,40,USA,Free,28.925286800079363,2023-03-31 12:23:55,1,The UI is a bit confusing.,0,37.38675173104022,-87.31715098327876,constant_value
user_263,33,USA,Basic,13.025373428024267,2023-06-14 20:43:39,3,Best product in the market.,0,37.298589821537576,-70.01211726430806,constant_value
user_264,40,USA,Free,96.69918722414612,2023-07-29 17:37:20,4,I found a bug on the checkout page.,1,30.142184458801477,-72.59432515899734,constant_value
user_265,34,USA,Basic,50.42106376479369,2023-02-03 17:24:39,3,Customer support was very helpful.,0,26.80299439619734,-107.14328031348543,constant_value
user_266,46,UK,Free,5.569897298804699,2023-05-03 13:07:09,4,It's okay for the price.,0,37.937424574575864,-73.02064874354681,constant_value
user_267,39,UK,Free,49.08603361352827,2023-01-21 22:46:34,4,I will definitely renew my subscription.,0,29.425608877276023,-87.50599745044434,constant_value
user_268,21,Canada,Free,75.33744314685093,2023-12-06 16:03:20,1,The new feature is fantastic!,0,27.131801547780082,-86.58582634629812,constant_value
user_269,23,USA,Free,16.76427234018471,2023-03-22 01:55:54,5,Had some issues with payment processing.,0,35.711939439416554,-113.16139528728571,constant_value
user_270,25,UK,Basic,20.290393329891938,2023-09-01 10:20:19,1,"Amazing service, loved it!",0,33.55642142901318,-96.03139544870531,constant_value
user_271,37,USA,Free,70.77891499931658,2023-05-22 12:21:54,3,Could be better.,0,45.82863201640879,-78.30417530192335,constant_value
user_272,26,USA,Free,59.5626664291983,2023-04-13 03:57:18,1,The UI is a bit confusing.,0,32.80535006361299,-75.81482443497893,constant_value
user_273,31,USA,Free,49.032055879706384,2023-04-24 07:07:50,5,Best product in the market.,0,31.69903901388166,-107.45531034413189,constant_value
user_274,29,USA,Basic,50.722567354426296,2023-03-25 13:17:11,3,I found a bug on the checkout page.,0,28.018784315176276,-111.88538051921897,constant_value
user_275,46,USA,Free,102.61979661928295,2023-10-23 22:56:02,1,Customer support was very helpful.,0,41.25848486478442,-110.84302329401041,constant_value
user_276,44,USA,Free,63.6758009764852,2023-05-01 05:31:46,3,It's okay for the price.,0,48.77735711084437,-88.10207128014666,constant_value
user_277,16,UK,Free,58.80487872255367,2023-11-22 19:14:48,1,I will definitely renew my subscription.,0,32.66793331729554,-110.93943757548112,constant_value
user_278,36,Canada,Basic,42.37713544341257,2023-03-07 05:12:23,4,The new feature is fantastic!,0,38.45218316798415,-88.6215289761887,constant_value
user_279,40,UK,Free,30.872496221154638,2023-07-04 16:05:03,4,Had some issues with payment processing.,0,47.46883242967364,-68.37492336320759,constant_value
user_280,47,USA,Premium,14.161257075126809,2023-01-21 22:48:12,2,"Amazing service, loved it!",0,45.50618069465395,-114.57160788160776,constant_value
user_281,42,Canada,Premium,86.0364556862151,2023-10-03 09:33:26,4,Could be better.,1,46.4373181716256,-66.00604989705369,constant_value
user_282,19,USA,Free,50.07203789033662,2023-02-07 09:23:54,3,The UI is a bit confusing.,0,45.511290072539914,-104.70681508960263,constant_value
user_283,34,Canada,Premium,74.42483685891767,2023-05-06 18:55:29,5,Best product in the market.,0,36.78887266520365,-122.97697543383397,constant_value
user_284,46,Australia,Free,15.26275368338399,2023-02-02 02:04:44,2,I found a bug on the checkout page.,0,33.03678556251832,-94.05694898866332,constant_value
user_285,25,USA,Premium,48.690085548881996,2023-12-01 09:17:40,2,Customer support was very helpful.,0,42.06042051737261,-73.08540203936451,constant_value
user_286,43,UK,Free,22.5532330628356,2023-05-03 22:49:08,5,It's okay for the price.,0,44.64939737121814,-109.99509801793337,constant_value
user_287,19,USA,Free,80.17293079744366,2023-04-12 14:03:16,5,I will definitely renew my subscription.,0,32.5964142474293,-72.12251486321071,constant_value
user_288,10,UK,Free,6.603497259926066,2023-10-01 12:55:15,3,The new feature is fantastic!,0,28.564277860249714,-107.40433038152294,constant_value
user_289,30,Canada,Free,83.76823107135714,2023-05-23 19:38:05,4,Had some issues with payment processing.,0,48.05061505886717,-102.30902394757393,constant_value
user_290,32,UK,Premium,42.43451330937757,2023-09-13 07:48:18,5,"Amazing service, loved it!",0,25.51437757003883,-65.64181486950235,constant_value
user_291,25,USA,Premium,40.807423655995485,2023-10-30 17:48:04,4,Could be better.,1,27.876312165818025,-94.58449801980564,constant_value
user_292,41,UK,Premium,51.64392754855619,2023-01-30 12:35:43,3,The UI is a bit confusing.,0,40.413911031676086,-120.37559147947249,constant_value
user_293,21,USA,Free,87.50634317414583,2023-01-12 05:09:06,4,Best product in the market.,0,25.63817214320197,-78.24203200511639,constant_value
user_294,35,UK,Premium,50.602708551438674,2023-06-04 15:13:29,1,I found a bug on the checkout page.,0,49.65342376497076,-118.6637233634944,constant_value
user_295,36,USA,Premium,4.9633196652763,2023-11-20 09:40:24,5,Customer support was very helpful.,0,27.613985038196056,-77.91909306638851,constant_value
user_296,32,UK,Premium,76.79024670349172,2023-08-02 08:46:31,5,It's okay for the price.,1,38.97084541675308,-104.32373315640544,constant_value
user_297,26,USA,Premium,27.602553470387104,2023-12-10 22:27:32,1,I will definitely renew my subscription.,0,46.983240727115195,-66.80763450829808,constant_value
user_298,41,Australia,Free,53.96045241425179,2023-03-10 08:34:15,3,The new feature is fantastic!,0,46.24557287372218,-94.86630125180223,constant_value
user_299,44,USA,Basic,28.385505196828603,2023-07-23 18:03:23,1,Had some issues with payment processing.,0,48.75159043176254,-73.9449678343683,constant_value
user_300,34,USA,Free,49.785977915591076,2023-01-12 21:40:12,2,"Amazing service, loved it!",1,36.107804969389655,-103.9611999159693,constant_value
user_301,39,USA,Premium,66.44377583599962,2023-12-05 13:46:48,1,Could be better.,0,41.064190305191275,-66.50695554163822,constant_value
user_302,34,USA,Premium,66.89874296885036,2023-07-29 21:32:09,5,The UI is a bit confusing.,0,32.745666301933866,-99.22431213918065,constant_value
user_303,29,USA,Premium,77.37391872006185,2023-03-25 01:35:36,3,Best product in the market.,0,34.53585489547355,-115.3396914864657,constant_value
user_304,22,USA,Free,80.13176636770173,2023-09-29 18:07:51,5,I found a bug on the checkout page.,0,25.586413811563034,-109.45221616464211,constant_value
user_305,71,Australia,Premium,90.37006728702603,2023-11-06 16:01:33,5,Customer support was very helpful.,0,44.54113211730479,-108.17535405752332,constant_value
user_306,47,USA,Free,76.63561073450886,2023-07-05 10:33:50,2,It's okay for the price.,0,40.62123820853272,-107.69649669281095,constant_value
user_307,43,USA,Free,20.141546287717066,2023-02-25 09:14:59,2,I will definitely renew my subscription.,1,29.691341928726064,-87.60476837518142,constant_value
user_308,34,Canada,Free,96.20157732920005,2023-12-08 02:58:06,2,The new feature is fantastic!,0,48.239154172103134,-81.10888498518396,constant_value
user_309,43,Australia,Free,17.096971324645416,2023-02-25 17:38:05,4,Had some issues with payment processing.,0,33.25392508416608,-120.78187231149026,constant_value
user_310,16,UK,Free,60.4980829316347,2023-03-06 20:26:32,2,"Amazing service, loved it!",0,45.03067960788383,-93.65936897271158,constant_value
user_311,41,UK,Premium,89.59242186565672,2023-11-02 19:24:32,3,Could be better.,0,34.20699324048955,-83.44252925660706,constant_value
user_312,36,USA,Free,65.68235730973052,2023-04-03 16:14:49,1,The UI is a bit confusing.,0,27.009186362408627,-73.00403009776942,constant_value
user_313,35,UK,Free,57.332970167480056,2023-05-30 17:11:32,2,Best product in the market.,1,47.32031799151431,-122.68886731959931,constant_value
user_314,33,USA,Free,28.2822510518658,2023-11-20 11:00:41,4,I found a bug on the checkout page.,0,42.594454022222756,-121.03562049291702,constant_value
user_315,18,UK,Free,8.484243594021024,2023-08-27 20:53:17,5,Customer support was very helpful.,0,30.488917690121998,-96.43766358723553,constant_value
user_316,50,USA,Premium,61.11027665962467,2023-07-18 17:17:19,3,It's okay for the price.,0,46.136580935183545,-77.31491228376754,constant_value
user_317,38,Australia,Free,59.43373495932522,2023-10-25 14:50:42,3,I will definitely renew my subscription.,1,36.38984879668668,-123.43085878103268,constant_value
user_318,43,USA,Basic,75.62792121732774,2023-11-25 03:00:42,3,The new feature is fantastic!,0,46.67058806849098,-102.47148176427493,constant_value
user_319,56,Canada,Free,68.26314952639315,2023-12-23 19:05:29,3,Had some issues with payment processing.,0,27.920585942878397,-116.78129269354234,constant_value
user_320,34,Canada,Free,17.99835280259402,2023-04-23 19:29:41,5,"Amazing service, loved it!",0,41.596837889901565,-81.33750298642663,constant_value
user_321,31,Canada,Premium,59.07298908162797,2023-10-22 11:42:19,4,Could be better.,0,45.86785617652626,-66.23944469511551,constant_value
user_322,29,USA,Premium,52.775412518438095,2023-08-25 05:26:32,4,The UI is a bit confusing.,0,46.519571675598506,-112.7047026617736,constant_value
user_323,32,USA,Free,0.0,2023-08-12 22:47:15,2,Best product in the market.,0,33.64297626431201,-106.93082100584638,constant_value
user_324,37,USA,Free,59.46646215443116,2023-07-23 22:50:00,4,I found a bug on the checkout page.,0,41.810293816866476,-66.00651539254014,constant_value
user_325,43,Canada,Free,0.0,2023-09-22 12:46:48,1,Customer support was very helpful.,0,46.460678422184095,-74.5931126346487,constant_value
user_326,38,USA,Basic,81.98616346124193,2023-03-02 08:37:34,3,It's okay for the price.,0,49.91369156642418,-120.91069068680244,constant_value
user_327,36,UK,Free,28.4639612766346,2023-05-08 22:56:26,4,I will definitely renew my subscription.,0,46.58350888426036,-119.99889745381326,constant_value
user_328,32,USA,Basic,52.47492302607518,2023-02-08 22:59:37,3,The new feature is fantastic!,0,42.84468709015218,-114.83942242240873,constant_value
user_329,45,Canada,Premium,40.964052584374535,2023-10-23 19:31:26,4,Had some issues with payment processing.,0,46.65288396421543,-95.86095030678825,constant_value
user_330,21,UK,Free,63.620355311823815,2023-11-20 08:10:41,1,"Amazing service, loved it!",0,37.470940903861724,-98.01524756626237,constant_value
user_331,25,USA,Free,23.183401556019216,2023-03-10 20:45:19,5,Could be better.,0,38.155969794631844,-100.09573113633508,constant_value
user_332,37,Australia,Free,69.73482314647316,2023-08-01 05:59:30,4,The UI is a bit confusing.,1,27.89895166556611,-104.12257172695071,constant_value
user_333,43,Canada,Free,70.35772026559279,2023-03-07 14:10:22,3,Best product in the market.,0,37.251135441988914,-114.23825170597433,constant_value
user_334,27,USA,Free,59.596672903241455,2023-10-22 14:35:50,3,I found a bug on the checkout page.,0,37.47211013068279,-86.64341438555542,constant_value
user_335,34,USA,Free,17.738636979417432,2023-08-09 03:04:46,1,Customer support was very helpful.,1,44.268176788698604,-71.02156668793305,constant_value
user_336,39,UK,Free,61.088583053710664,2023-02-15 21:06:31,5,It's okay for the price.,0,48.44200514241178,-70.43199741984188,constant_value
user_337,61,Australia,Free,45.746334412951384,2023-04-07 21:44:38,4,I will definitely renew my subscription.,0,31.850439571152034,-70.30082137104033,constant_value
user_338,47,USA,Premium,52.01106587805677,2023-12-28 19:31:42,3,The new feature is fantastic!,0,47.74443752789249,-103.74808228703131,constant_value
user_339,32,USA,Free,98.29863751961085,2023-08-02 20:34:56,4,Had some issues with payment processing.,0,25.059227227480722,-75.10127488387299,constant_value
user_340,31,UK,Free,88.76038866877954,2023-06-29 14:12:54,4,"Amazing service, loved it!",0,38.02045652136537,-83.82688977638695,constant_value
user_341,32,USA,Premium,64.34292814110965,2023-04-30 10:10:18,4,Could be better.,0,49.99198559039007,-97.99248622507322,constant_value
user_342,31,USA,Basic,59.0035289113671,2023-10-31 04:34:04,4,The UI is a bit confusing.,0,38.380967001734945,-77.74246417499891,constant_value
user_343,53,USA,Premium,67.87327625201573,2023-10-08 02:22:02,2,Best product in the market.,0,45.959064529666556,-94.4435755278404,constant_value
user_344,35,Canada,Free,38.938979787398324,2023-01-19 15:46:24,3,I found a bug on the checkout page.,0,25.31671578253881,-76.15457714572474,constant_value
user_345,45,USA,Premium,27.083285843128575,2023-02-10 04:04:47,2,Customer support was very helpful.,0,41.94265929210026,-81.23404853300941,constant_value
user_346,37,Australia,Free,61.38026297585985,2023-04-02 01:29:41,2,It's okay for the price.,0,33.09106021821631,-78.33163853351024,constant_value
user_347,44,UK,Free,62.58838825273049,2023-06-16 06:55:13,2,I will definitely renew my subscription.,0,44.83270390468973,-95.79491330570876,constant_value
user_348,26,USA,Free,58.982017361144734,2023-05-01 02:28:59,3,The new feature is fantastic!,0,42.54057324976975,-105.30350578005006,constant_value
user_349,42,USA,Free,94.19464722998279,2023-12-17 15:48:48,2,Had some issues with payment processing.,0,39.90774207025156,-72.11298688120213,constant_value
user_350,36,Canada,Premium,29.306405244733504,2023-09-04 17:52:20,5,"Amazing service, loved it!",0,46.21371971110029,-95.14795973561762,constant_value
user_351,52,USA,Free,80.0911876016192,2023-09-01 15:30:58,5,Could be better.,0,46.69196408056663,-77.22434906794244,constant_value
user_352,38,USA,Free,55.07743628954272,2023-09-08 19:37:28,4,The UI is a bit confusing.,0,30.047029381808656,-107.84157558371706,constant_value
user_353,24,UK,Premium,50.60955938363441,2023-06-24 08:26:57,2,Best product in the market.,0,34.2198694944306,-98.80203202771862,constant_value
user_354,26,USA,Premium,61.96727744027931,2023-11-25 01:32:17,2,I found a bug on the checkout page.,0,27.15550266666011,-124.4763817398488,constant_value
user_355,44,Canada,Free,64.71080663193563,2023-04-24 17:05:11,2,Customer support was very helpful.,0,38.86992057027807,-118.29473100212897,constant_value
user_356,43,UK,Premium,32.2422655418579,2023-05-23 00:00:57,1,It's okay for the price.,0,25.62598937566717,-89.9774593367448,constant_value
user_357,20,UK,Free,36.09694987375738,2023-05-30 04:40:15,1,I will definitely renew my subscription.,0,28.010008014457902,-91.61713711050112,constant_value
user_358,30,Canada,Premium,40.30442845177086,2023-09-11 06:24:09,3,The new feature is fantastic!,0,30.729080667440595,-76.63038786776454,constant_value
user_359,30,UK,Premium,17.876966478584862,2023-04-09 11:01:54,2,Had some issues with payment processing.,0,27.597897528970485,-65.31133581355945,constant_value
user_360,22,USA,Free,59.12849089432245,2023-05-01 10:38:40,1,"Amazing service, loved it!",0,30.637779584065164,-81.46659702833276,constant_value
user_361,27,Canada,Basic,72.65271792718126,2023-08-06 15:06:16,4,Could be better.,0,37.765698229418426,-90.43602661407022,constant_value
user_362,44,USA,Free,38.08006679617177,2023-08-12 15:39:15,3,The UI is a bit confusing.,0,31.181001129713813,-109.69852635352278,constant_value
user_363,46,Australia,Free,82.45955823231166,2023-07-02 07:33:56,2,Best product in the market.,1,27.480269745954445,-108.79752028439142,constant_value
user_364,41,UK,Premium,52.848837762847786,2023-10-08 00:55:39,5,I found a bug on the checkout page.,0,48.86724544320435,-110.14310903868478,constant_value
user_365,32,Canada,Free,61.26705731839928,2023-02-13 16:24:20,5,Customer support was very helpful.,0,31.14677714344656,-117.54296574068937,constant_value
user_366,47,USA,Free,92.54649412348975,2023-07-20 12:11:08,3,It's okay for the price.,0,47.96587999516537,-100.61616576502057,constant_value
user_367,37,USA,Free,18.344495280690793,2023-04-20 23:08:48,5,I will definitely renew my subscription.,0,42.392907655653865,-71.88913174407858,constant_value
user_368,27,Canada,Free,27.918798617356224,2023-12-16 17:05:16,2,The new feature is fantastic!,1,48.64409672955821,-116.84572957045587,constant_value
user_369,27,Australia,Premium,41.945622356655264,2023-12-12 00:45:30,3,Had some issues with payment processing.,0,25.698478274371077,-84.01130135819666,constant_value
user_370,40,UK,Free,61.79197491442983,2023-08-21 19:06:55,1,"Amazing service, loved it!",0,28.97628233289179,-78.97786859687783,constant_value
user_371,28,USA,Premium,74.79705568842735,2023-06-14 02:40:06,1,Could be better.,0,49.89562474962638,-111.76225409087839,constant_value
user_372,31,Canada,Free,77.06533260019555,2023-06-11 21:10:38,5,The UI is a bit confusing.,1,28.79760062260151,-110.26116742822502,constant_value
user_373,34,USA,Free,43.36667183428639,2023-06-17 19:15:07,2,Best product in the market.,0,49.7170449192286,-68.61953797671194,constant_value
user_374,34,USA,Premium,79.35043573917386,2023-12-04 23:46:26,2,I found a bug on the checkout page.,0,30.37044072165558,-85.86781914635182,constant_value
user_375,46,USA,Free,76.16159407724855,2023-02-28 22:10:27,4,Customer support was very helpful.,0,36.16907899350557,-113.18441624774329,constant_value
user_376,26,USA,Free,76.76584684971918,2023-01-15 00:02:41,4,It's okay for the price.,1,39.028259768753536,-81.53407887876585,constant_value
user_377,31,USA,Free,53.27259628863079,2023-10-16 06:12:03,4,I will definitely renew my subscription.,0,34.54823013186242,-76.3276742721101,constant_value
user_378,41,USA,Free,61.282725516620964,2023-04-27 21:15:04,1,The new feature is fantastic!,0,40.37751154542497,-99.03329092856633,constant_value
user_379,29,USA,Premium,73.55530805758671,2023-07-11 15:06:30,3,Had some issues with payment processing.,0,33.37759109611361,-116.48712350608963,constant_value
user_380,48,USA,Free,40.94983228649721,2023-09-25 07:36:24,3,"Amazing service, loved it!",0,43.79910205308022,-120.57342771595796,constant_value
user_381,39,Australia,Free,41.67281308912259,2023-06-29 17:37:24,3,Could be better.,0,32.64808802503211,-116.33523109264308,constant_value
user_382,34,USA,Basic,44.26394321221619,2023-05-28 06:48:33,5,The UI is a bit confusing.,0,45.51846917173065,-83.510244667967,constant_value
user_383,27,USA,Free,60.13975646640727,2023-09-21 02:02:21,4,Best product in the market.,0,38.52815457996766,-105.41769852045252,constant_value
user_384,43,USA,Free,56.89616369756766,2023-11-20 23:16:26,3,I found a bug on the checkout page.,0,28.286307126173522,-80.2215431407704,constant_value
user_385,35,USA,Free,19.98841632985377,2023-06-01 20:54:54,5,Customer support was very helpful.,0,41.956539136473744,-73.20397029352648,constant_value
user_386,14,USA,Premium,79.93839380212255,2023-12-08 00:57:34,1,It's okay for the price.,0,38.458828679372715,-100.36957504693541,constant_value
user_387,32,UK,Free,39.204936673305234,2023-01-17 20:07:27,2,I will definitely renew my subscription.,1,30.207819739691157,-86.88009468281926,constant_value
user_388,50,UK,Free,73.7909353859475,2023-09-14 14:28:57,5,The new feature is fantastic!,0,45.32733210510499,-121.76793839428103,constant_value
user_389,7,USA,Free,40.56642181302345,2023-02-08 04:08:03,4,Had some issues with payment processing.,0,36.531128643369996,-104.00137016326524,constant_value
user_390,24,USA,Free,45.365946367267675,2023-07-18 22:57:55,1,"Amazing service, loved it!",0,41.4955146941493,-68.18595164716699,constant_value
user_391,34,UK,Premium,65.12758114307287,2023-03-02 19:48:51,5,Could be better.,0,35.67444909541107,-97.05273605031729,constant_value
user_392,39,USA,Free,40.75754274854134,2023-07-09 04:26:04,5,The UI is a bit confusing.,1,31.039901430471215,-87.37738656275083,constant_value
user_393,28,USA,Premium,67.32931705683107,2023-08-26 02:14:16,5,Best product in the market.,0,28.856018455558484,-65.92047925466069,constant_value
user_394,52,USA,Premium,112.1953273110225,2023-05-27 18:25:24,5,I found a bug on the checkout page.,0,35.66058137970494,-115.0783737570425,constant_value
